"","X","Lokal","F.e5.ngst.e5.r","F.f6.delse.e5.r","ID","X.c5.lder","Redskap","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"2478",10080,"FM",1984,1980,1984754,4,9,60,102,147,187,NA,NA,NA,NA,NA
"2479",10081,"FM",1984,1978,1984753,6,9,68,106,156,174,197,219,NA,NA,NA
"2480",10082,"FM",1984,1981,1984751,3,9,55,109,157,NA,NA,NA,NA,NA,NA
"2481",10083,"FM",1984,1980,1984749,4,9,61,108,160,200,NA,NA,NA,NA,NA
"2482",10084,"FM",1984,1978,1984748,6,9,60,115,145,171,181,195,NA,NA,NA
"2483",10085,"FM",1984,1979,1984744,5,9,56,91,121,162,194,NA,NA,NA,NA
"2484",10086,"FM",1984,1981,1984743,3,9,67,97,138,NA,NA,NA,NA,NA,NA
"2485",10087,"FM",1984,1980,1984739,4,9,60,102,140,183,NA,NA,NA,NA,NA
"2486",10088,"FM",1984,1980,1984738,4,9,57,97,148,187,NA,NA,NA,NA,NA
"2487",10089,"FM",1984,1980,1984736,4,9,66,116,147,180,NA,NA,NA,NA,NA
"2488",10090,"FM",1984,1981,1984734,3,9,56,98,146,NA,NA,NA,NA,NA,NA
"2489",10091,"FM",1984,1979,1984731,5,9,55,88,130,175,203,NA,NA,NA,NA
"2490",10092,"FM",1984,1980,1984727,4,9,67,112,151,181,NA,NA,NA,NA,NA
"2491",10093,"FM",1984,1980,1984725,4,9,59,98,131,164,NA,NA,NA,NA,NA
"2492",10094,"FM",1984,1980,1984721,4,9,61,99,134,172,NA,NA,NA,NA,NA
"2493",10095,"FM",1984,1982,1984720,2,9,80,129,NA,NA,NA,NA,NA,NA,NA
"2494",10096,"FM",1984,1980,1984719,4,9,74,110,142,176,NA,NA,NA,NA,NA
"2495",10097,"FM",1984,1980,1984718,4,9,58,112,152,185,NA,NA,NA,NA,NA
"2496",10098,"FM",1984,1979,1984717,5,9,69,99,134,172,179,NA,NA,NA,NA
"2497",10099,"FM",1984,1980,1984716,4,9,52,93,142,177,NA,NA,NA,NA,NA
"2498",10100,"FM",1984,1982,1984714,2,9,53,118,NA,NA,NA,NA,NA,NA,NA
"2499",10101,"FM",1984,1981,1984713,3,9,67,107,145,NA,NA,NA,NA,NA,NA
"2500",10102,"FM",1984,1980,1984710,4,9,61,101,157,186,NA,NA,NA,NA,NA
"2501",10103,"FM",1984,1980,1984708,4,9,62,100,138,179,NA,NA,NA,NA,NA
"2502",10104,"FM",1984,1977,1984705,7,9,52,86,128,167,186,211,228,NA,NA
"2503",10105,"FM",1984,1977,1984704,7,9,62,110,142,178,203,227,239,NA,NA
"2504",10106,"FM",1984,1982,1984695,2,9,68,117,NA,NA,NA,NA,NA,NA,NA
"2505",10107,"FM",1984,1980,1984693,4,9,65,92,143,180,NA,NA,NA,NA,NA
"2506",10108,"FM",1984,1981,1984692,3,9,56,91,142,NA,NA,NA,NA,NA,NA
"2507",10109,"FM",1984,1982,1984690,2,9,75,117,NA,NA,NA,NA,NA,NA,NA
"2508",10110,"FM",1984,1980,1984687,4,9,68,109,157,196,NA,NA,NA,NA,NA
"2509",10111,"FM",1984,1980,1984686,4,9,62,119,156,190,NA,NA,NA,NA,NA
"2510",10112,"FM",1984,1979,1984685,5,9,69,117,150,176,208,NA,NA,NA,NA
"2511",10113,"FM",1984,1982,1984683,2,9,53,102,NA,NA,NA,NA,NA,NA,NA
"2512",10114,"FM",1984,1981,1984675,3,9,73,119,164,NA,NA,NA,NA,NA,NA
"2513",10115,"FM",1984,1980,1984672,4,9,78,106,143,177,NA,NA,NA,NA,NA
"2514",10116,"FM",1984,1980,1984671,4,9,58,91,135,159,NA,NA,NA,NA,NA
"2515",10117,"FM",1984,1980,1984670,4,9,58,101,142,180,NA,NA,NA,NA,NA
"2516",10118,"FM",1984,1978,1984668,6,9,72,112,147,172,196,214,NA,NA,NA
"2517",10119,"FM",1984,1977,1984667,7,9,47,93,134,178,198,222,228,NA,NA
"2518",10120,"FM",1984,1979,1984665,5,9,53,82,122,159,192,NA,NA,NA,NA
"2519",10121,"FM",1984,1980,1984664,4,9,65,107,140,169,NA,NA,NA,NA,NA
"2520",10122,"FM",1984,1980,1984662,4,9,56,103,147,178,NA,NA,NA,NA,NA
"2521",10123,"FM",1984,1981,1984659,3,9,65,113,163,NA,NA,NA,NA,NA,NA
"2522",10124,"FM",1984,1981,1984657,3,9,75,140,182,NA,NA,NA,NA,NA,NA
"2523",10125,"FM",1984,1980,1984655,4,9,71,106,144,176,NA,NA,NA,NA,NA
"2524",10126,"FM",1984,1979,1984652,5,9,72,111,142,173,194,NA,NA,NA,NA
"2525",10127,"FM",1984,1982,1984651,2,9,67,116,NA,NA,NA,NA,NA,NA,NA
"2526",10128,"FM",1984,1980,1984650,4,9,63,109,149,183,NA,NA,NA,NA,NA
"2527",10129,"FM",1984,1978,1984649,6,9,51,85,130,157,194,220,NA,NA,NA
"2528",10130,"FM",1984,1980,1984648,4,9,71,114,144,173,NA,NA,NA,NA,NA
"2529",10131,"FM",1984,1981,1984644,3,9,70,111,158,NA,NA,NA,NA,NA,NA
"2530",10132,"FM",1984,1982,1984643,2,9,74,121,NA,NA,NA,NA,NA,NA,NA
"2531",10133,"FM",1984,1981,1984641,3,9,69,102,131,NA,NA,NA,NA,NA,NA
"2532",10134,"FM",1984,1982,1984639,2,9,69,120,NA,NA,NA,NA,NA,NA,NA
"2533",10135,"FM",1984,1980,1984637,4,9,67,102,146,187,NA,NA,NA,NA,NA
"2534",10136,"FM",1984,1981,1984635,3,9,65,115,131,NA,NA,NA,NA,NA,NA
"2535",10137,"FM",1984,1979,1984632,5,9,65,102,140,173,195,NA,NA,NA,NA
"2536",10138,"FM",1984,1981,1984629,3,9,68,119,151,NA,NA,NA,NA,NA,NA
"2537",10139,"FM",1984,1980,1984627,4,9,63,98,135,165,NA,NA,NA,NA,NA
"2538",10140,"FM",1984,1980,1984626,4,9,67,107,137,166,NA,NA,NA,NA,NA
"2539",10141,"FM",1984,1982,1984625,2,9,68,111,NA,NA,NA,NA,NA,NA,NA
"2540",10142,"FM",1984,1980,1984623,4,9,61,97,137,171,NA,NA,NA,NA,NA
"2541",10143,"FM",1984,1981,1984622,3,9,79,114,155,NA,NA,NA,NA,NA,NA
"2542",10144,"FM",1984,1982,1984621,2,9,84,132,NA,NA,NA,NA,NA,NA,NA
"2543",10145,"FM",1984,1979,1984620,5,9,61,103,124,154,185,NA,NA,NA,NA
"2544",10146,"FM",1984,1980,1984618,4,9,66,98,137,164,NA,NA,NA,NA,NA
"2545",10147,"FM",1984,1980,1984616,4,9,61,105,137,159,NA,NA,NA,NA,NA
"2546",10148,"FM",1984,1980,1984615,4,9,50,78,119,161,NA,NA,NA,NA,NA
"2547",10149,"FM",1984,1980,1984612,4,9,63,100,134,168,NA,NA,NA,NA,NA
"2548",10150,"FM",1984,1979,1984611,5,9,61,106,142,172,190,NA,NA,NA,NA
"2549",10151,"FM",1984,1981,1984610,3,9,67,108,146,NA,NA,NA,NA,NA,NA
"2550",10152,"FM",1984,1980,1984608,4,9,70,104,138,175,NA,NA,NA,NA,NA
"2551",10153,"FM",1984,1980,1984607,4,9,55,88,127,158,NA,NA,NA,NA,NA
"2552",10154,"FM",1984,1981,1984606,3,9,70,104,158,NA,NA,NA,NA,NA,NA
"2553",10155,"FM",1984,1980,1984605,4,9,54,96,140,177,NA,NA,NA,NA,NA
"2554",10156,"FM",1984,1979,1984600,5,9,58,100,131,165,192,NA,NA,NA,NA
"2555",10157,"FM",1984,1981,1984598,3,9,63,107,146,NA,NA,NA,NA,NA,NA
"2556",10158,"FM",1984,1981,1984593,3,9,82,120,163,NA,NA,NA,NA,NA,NA
"2557",10159,"FM",1984,1982,1984592,2,9,70,108,NA,NA,NA,NA,NA,NA,NA
"2558",10160,"FM",1984,1982,1984589,2,9,62,110,NA,NA,NA,NA,NA,NA,NA
"2559",10161,"FM",1984,1981,1984588,3,9,63,106,145,NA,NA,NA,NA,NA,NA
"2560",10162,"FM",1984,1980,1984587,4,9,69,123,163,207,NA,NA,NA,NA,NA
"2561",10163,"FM",1984,1982,1984584,2,9,64,113,NA,NA,NA,NA,NA,NA,NA
"2562",10164,"FM",1984,1980,1984583,4,9,52,93,143,186,NA,NA,NA,NA,NA
"2563",10165,"FM",1984,1979,1984581,5,9,66,109,138,173,199,NA,NA,NA,NA
"2564",10166,"FM",1984,1981,1984579,3,9,70,115,166,NA,NA,NA,NA,NA,NA
"2565",10167,"FM",1984,1981,1984576,3,9,74,119,168,NA,NA,NA,NA,NA,NA
"2566",10168,"FM",1984,1980,1984574,4,9,63,97,138,172,NA,NA,NA,NA,NA
"2567",10169,"FM",1984,1978,1984573,6,9,50,84,128,153,179,198,NA,NA,NA
"2568",10170,"FM",1984,1980,1984572,4,9,61,95,128,156,NA,NA,NA,NA,NA
"2569",10171,"FM",1984,1982,1984571,2,9,80,140,NA,NA,NA,NA,NA,NA,NA
"2570",10172,"FM",1984,1980,1984570,4,9,62,100,133,162,NA,NA,NA,NA,NA
"2571",10173,"FM",1984,1980,1984569,4,9,51,99,137,169,NA,NA,NA,NA,NA
"2572",10174,"FM",1984,1979,1984567,5,9,57,102,122,161,179,NA,NA,NA,NA
"2573",10175,"FM",1984,1981,1984566,3,9,62,116,168,NA,NA,NA,NA,NA,NA
"2574",10176,"FM",1984,1980,1984565,4,9,64,103,136,168,NA,NA,NA,NA,NA
"2575",10177,"FM",1984,1980,1984560,4,9,57,92,141,173,NA,NA,NA,NA,NA
"2576",10178,"FM",1984,1981,1984559,3,9,60,106,155,NA,NA,NA,NA,NA,NA
"2577",10179,"FM",1984,1980,1984557,4,9,59,91,137,179,NA,NA,NA,NA,NA
"2578",10180,"FM",1984,1982,1984554,2,9,65,114,NA,NA,NA,NA,NA,NA,NA
"2579",10181,"FM",1984,1982,1984553,2,9,73,118,NA,NA,NA,NA,NA,NA,NA
"2580",10182,"FM",1984,1982,1984551,2,9,62,125,NA,NA,NA,NA,NA,NA,NA
"2581",10183,"FM",1984,1982,1984548,2,9,63,114,NA,NA,NA,NA,NA,NA,NA
"2582",10184,"FM",1984,1982,1984546,2,9,63,126,NA,NA,NA,NA,NA,NA,NA
"2583",10185,"FM",1984,1982,1984545,2,9,67,113,NA,NA,NA,NA,NA,NA,NA
"2584",10186,"FM",1984,1982,1984542,2,9,75,128,NA,NA,NA,NA,NA,NA,NA
"2585",10187,"FM",1984,1981,1984540,3,9,79,125,146,NA,NA,NA,NA,NA,NA
"2586",10188,"FM",1984,1982,1984539,2,9,79,121,NA,NA,NA,NA,NA,NA,NA
"2587",10189,"FM",1984,1980,1984537,4,9,65,101,142,186,NA,NA,NA,NA,NA
"2588",10190,"FM",1984,1980,1984536,4,9,69,99,137,170,NA,NA,NA,NA,NA
"2589",10191,"FM",1984,1982,1984534,2,9,62,117,NA,NA,NA,NA,NA,NA,NA
"2590",10192,"FM",1984,1982,1984532,2,9,65,120,NA,NA,NA,NA,NA,NA,NA
"2591",10193,"FM",1984,1981,1984530,3,9,70,119,160,NA,NA,NA,NA,NA,NA
"2592",10194,"FM",1984,1982,1984525,2,9,78,124,NA,NA,NA,NA,NA,NA,NA
"2593",10195,"FM",1984,1980,1984514,4,9,49,86,127,164,NA,NA,NA,NA,NA
"2594",10196,"FM",1984,1980,1984511,4,9,61,105,153,199,NA,NA,NA,NA,NA
"2595",10197,"FM",1984,1977,1984510,7,9,78,118,140,170,199,217,236,NA,NA
"2596",10198,"FM",1984,1981,1984506,3,9,50,102,149,NA,NA,NA,NA,NA,NA
"2597",10199,"FM",1984,1980,1984501,4,9,56,86,134,176,NA,NA,NA,NA,NA
"2598",10200,"FM",1984,1982,1984499,2,9,63,127,NA,NA,NA,NA,NA,NA,NA
"2599",10201,"FM",1984,1979,1984496,5,9,63,88,126,151,170,NA,NA,NA,NA
"2600",10202,"FM",1984,1979,1984495,5,9,66,116,145,162,171,NA,NA,NA,NA
"2601",10203,"FM",1984,1980,1984492,4,9,60,103,136,174,NA,NA,NA,NA,NA
"2602",10204,"FM",1984,1980,1984491,4,9,57,98,152,187,NA,NA,NA,NA,NA
"2603",10205,"FM",1984,1980,1984490,4,9,66,93,142,173,NA,NA,NA,NA,NA
"2604",10206,"FM",1984,1980,1984489,4,9,56,92,132,165,NA,NA,NA,NA,NA
"2605",10207,"FM",1984,1980,1984484,4,9,69,120,146,172,NA,NA,NA,NA,NA
"2606",10208,"FM",1984,1980,1984482,4,9,69,107,140,170,NA,NA,NA,NA,NA
"2607",10209,"FM",1984,1980,1984481,4,9,63,111,148,174,NA,NA,NA,NA,NA
"2608",10210,"FM",1984,1982,1984478,2,9,51,105,NA,NA,NA,NA,NA,NA,NA
"2609",10211,"FM",1984,1983,1984477,1,9,78,NA,NA,NA,NA,NA,NA,NA,NA
"2610",10212,"FM",1984,1982,1984475,2,9,69,126,NA,NA,NA,NA,NA,NA,NA
"2611",10213,"FM",1984,1980,1984473,4,9,62,104,159,188,NA,NA,NA,NA,NA
"2612",10214,"FM",1984,1980,1984472,4,9,69,106,136,175,NA,NA,NA,NA,NA
"2613",10215,"FM",1984,1979,1984471,5,9,64,93,129,159,184,NA,NA,NA,NA
"2614",10216,"FM",1984,1982,1984468,2,9,65,124,NA,NA,NA,NA,NA,NA,NA
"2615",10217,"FM",1984,1980,1984467,4,9,57,91,147,187,NA,NA,NA,NA,NA
"2616",10218,"FM",1984,1980,1984462,4,9,54,91,136,168,NA,NA,NA,NA,NA
"2617",10219,"FM",1984,1981,1984459,3,9,72,115,164,NA,NA,NA,NA,NA,NA
"2618",10220,"FM",1984,1981,1984458,3,9,62,98,162,NA,NA,NA,NA,NA,NA
"2619",10221,"FM",1984,1982,1984457,2,9,60,105,NA,NA,NA,NA,NA,NA,NA
"2620",10222,"FM",1984,1983,1984454,1,9,63,NA,NA,NA,NA,NA,NA,NA,NA
"2621",10223,"FM",1984,1981,1984453,3,9,72,113,170,NA,NA,NA,NA,NA,NA
